SKU_Nbr,Market_Nbr,Sales_Units,Sales_Dollars
463998,0012,24581.09,194274.93000000328
1005129729,0012,6212,200404.71000000037
300969,0012,5434,98632.480000000651
1002185329,0012,13786,37704.080000000009
103078,0012,2552,44968.039999999964
1002185326,0012,23483,41273.87999999999
925778,0012,6492,36979.169999999911
619375,0012,5650,23287.43000000004
716672,0012,1199,33983.780000000013
668857,0012,55,1267.6399999999996
1000001139,0012,1064,33446.730000000018
1003364757,0012,5760,28721.69999999995
1000247126,0012,1176,16342.92
465511,0012,6361,7406.3199999999915
427969,0012,72916,345230.55999999691
1002806939,0012,6999,106637.89999999575
106151,0012,49767.5,112971.91000000073
556270,0012,4727,42545.579999999951
463786,0012,5086,2821.5700000000006
1004718897,0012,50,4733.12
198354,0012,3499,192808.07000000021
925877,0012,998,10576.009999999986
958719,0012,1899,26490.139999999916
368253,0012,10980,284005.73000000027
1005710701,0012,5,499.9
1003364829,0012,3660,19347.240000000034
783157,0012,9663,36291.570000000007
924709,0012,206,4740.9900000000016
1003364761,0012,3741,27115.450000000015
160954,0012,473862,579121.16999999713
1000032455,0012,974,32505.489999999994
284503,0012,3175,77393.539999999921
112345,0012,2060,45636.969999999892
609579,0012,193469,1232818.3599999936
962945,0012,60352,68426.939999999828
666957,0012,81,1768.66
834001,0012,569,11152.399999999972
572365,0012,30355,127540.58000000085
165360,0012,323078,749530.33999999752
914584,0012,110928,303719.79000000149
156797,0012,993,7422.7399999999971
155713,0012,3501,30706.360000000102
274356,0012,11175,43607.859999999906
461448,0012,27470,9523.9500000000171
1001283607,0012,3301,12819.220000000054
1002806941,0012,932,33086.450000000041
103064,0012,2499,28191.579999999853
799880,0012,29906,96838.41
1002806943,0012,4970,90535.780000001847
783109,0012,24932,60914.479999999967
487404,0012,5359,14716.469999999998
103095,0012,1518,34257.509999999937
219743,0012,1179.92,17666.369999999926
1001018437,0012,27948,153763.70000000022
545231,0012,35171,205429.99000000098
286503,0012,2164,85159.019999999975
164704,0012,196810,348189.33999999857
1001101228,0012,2496,35502.539999999986
300918,0012,2268,48624.140000000232
545200,0012,40546,177973.79000000062
1002928636,0012,5470,177502.42000000025
783076,0012,7520,36249.720000000176
300950,0012,3780,34253.0599999998
461443,0012,26150,109191.37999999957
465144,0012,7369,6913.819999999997
1002806942,0012,751,22784.400000000129
279388,0012,3053,35859.30999999991
351328,0012,387,10880.64
1000032541,0012,200,1338
532588,0012,19702,60386.499999999774
748552,0012,27033,34798.790000000081
1001101224,0012,3321,32250.09999999994
300810,0012,3243,20698.3599999999
363973,0012,42857,83307.329999999
613633,0012,3979,287261.30000000022
743748,0012,1066,16374.27999999997
351359,0012,107,693.1099999999999
716686,0012,669,4268.9899999999989
1000027606,0012,100,1334
439925,0012,5584,32354.7599999998
962937,0012,172726,644769.61999999639
1002185336,0012,8236,38493.499999999985
793843,0012,17779,69060.750000000058
404022,0012,17961,42656.06000000026
593087,0012,1926,236243.02000000011
1000012648,0014,683,9496.8399999999947
1002275152,0014,2440,12729.249999999998
440542,0014,4997,84858.079999999929
1002275171,0014,5663,18087.400000000009
351328,0014,1223,32568.699999999968
687642,0014,136016,298860.21000000043
1000032455,0014,173,5106.7800000000007
440572,0014,823,23586.759999999995
1002185336,0014,2263,9376.6500000000087
164704,0014,66558,118940.18000000008
156676,0014,3033,22643.12999999999
441895,0014,546,16121.350000000006
726653,0014,5006,62127.71999999987
1002185326,0014,8380,12868.309999999994
351359,0014,700,4755.56
156797,0014,672,5176.7599999999984
165360,0014,75355,168085.93999999965
1004718703,0014,6,234.9
1002185329,0014,5523,12822.310000000001
368253,0014,905,17866.299999999996
1005710701,0014,6,587.90000000000009
1002185331,0014,4577,13717.759999999993
1004183704,0014,774,1531.4099999999996
1001724066,0014,-2,-11.540000000000006
1002275158,0014,2207,11808.080000000005
160954,0014,136518,167836.37000000055
536763,0014,6542,122892.91999999995
1002275150,0014,5053,19641.429999999986
1005011955,0014,351,6207.3500000000085
1001311054,0014,14559,14254.68
1005129729,0014,2653,78938.799999999988
378739,0014,27,572.87000000000012
1004718833,0014,209,3499.7999999999997
1002625925,0014,1741,1701.8700000000015
917371,0014,192,602.25000000000023
440539,0014,3508,35032.490000000034
914335,0014,1167,3339.0899999999929
1005447571,0015,7308,121062.1700000009
1005584432,0015,34,169.32000000000005
283346,0015,11733,196290.25000000236
1001730803,0015,577,27415.270000000015
354221,0015,25823,149724.13000000149
781930,0015,3727,23136.900000000045
1001687561,0015,93,2018.0899999999997
351328,0015,5129,136749.3099999984
1001753869,0015,50402,668425.49000000255
1005447639,0015,7653,142927.53999999861
1001687577,0015,517,1809.8799999999965
1000013847,0015,2613,82237.82
1004184089,0015,1023,3984.0400000000091
1001215929,0015,11248,297804.07999999454
862944,0015,87,1284.6600000000003
1005583868,0015,14,139.72000000000003
1005584228,0015,43,426.1500000000002
1000043094,0015,5492,68181.2900000008
1001753960,0015,112535,722938.62000001874
1005011955,0015,4903,86328.110000001441
1005427985,0015,6346,39843.049999999574
1002275152,0015,12072,63337.260000000075
1002185336,0015,12233,51740.699999999772
1001753998,0015,52706,895608.04000001075
1001754829,0015,6197,81342.479999999967
315110,0015,9445,375722.06000000215
1002341955,0015,17991,282977.5000000018
286503,0015,2444,86490.440000000235
1000013893,0015,9639,51857.82
1005584700,0015,49,577.44
1000967431,0015,2118,148752.43000000037
782548,0015,1143,7900.8800000000083
1001753914,0015,97868,1229990.9999999986
430269,0015,17483,249395.55000000383
1000993472,0015,1840,57523.290000000306
103078,0015,18189,310265.40000000485
1001753748,0015,181143,1387622.4000000102
430297,0015,9199,226288.68000000482
536763,0015,27951,525633.34999999765
1003131893,0015,151,2100.9500000000021
169757,0015,17659,30777.450000000048
1004718833,0015,37,2154.17
445789,0015,31680,226755.01000000571
1001754825,0015,2852,26100.18
1001754130,0015,32578,1286603.4799999876
987997,0015,717,8118.04
1001730802,0015,110,4802.0299999999979
778459,0015,2763,65027.78
1005012003,0015,1204,42752.809999999627
260430,0015,17070,464009.30000000168
1001724066,0015,512,2953.4999999999936
1005583839,0015,53,369.93999999999994
1004718703,0015,248,5953.8700000000008
1001753849,0015,270386,1356614.6200000022
149671,0015,15511,259942.44000000742
1005583935,0015,26,204.28000000000003
259270,0015,30458,516601.22000000364
300950,0015,19376,175308.96000000453
460219,0015,2304,7792.1800000000048
1001753944,0015,190857,888069.63000000163
1001753906,0015,113621,1159145.710000009
988026,0015,3773,46476.509999999857
1002185329,0015,27154,63370.049999999479
1001687563,0015,1592,19684.259999999878
300969,0015,23099,402656.98999999685
782394,0015,1510,39909.22
1001753993,0015,55041,759882.83000000624
1004183704,0015,15781,30987.659999998908
156797,0015,6394,48797.870000000425
1001283607,0015,4304,16522.549999999857
440626,0015,7101,19355.789999999983
1005415154,0015,11,577.28000000000009
1000032541,0015,440,4493.4499999999989
461487,0015,1612,8547.0200000000077
1004184121,0015,150,5491.9799999999877
1000012648,0015,9063,125220.58000000082
862927,0015,556,7367.6099999999979
112345,0015,10385,240249.36999999444
1005519452,0015,547,10791.059999999979
1005584724,0015,67,266.65999999999997
1001687556,0015,57,1859.5000000000005
1001753935,0015,66851,1091195.3200000073
1002341934,0015,25785,325616.84999999724
1005584227,0015,16,191.67999999999998
1001687568,0015,4234,75434.6199999994
1005370861,0015,1649,86069.729999999821
1001753827,0015,114598,1065030.8800000022
1001754119,0015,14999,520452.07000000379
1002275150,0015,25500,99504.149999999951
1001283617,0015,1565,9023.7699999999768
1001687566,0015,503,6227.3400000000138
1001754095,0015,47401,759129.55000000808
300853,0015,14737,173150.64000000022
926009,0015,1877,19972.890000000138
777683,0015,12583,104775.16999999584
1005584779,0015,19,94.120000000000019
1000000560,0015,3600,263671.84999999986
260931,0015,21976,1010231.6800000017
1001754835,0015,148881,1812917.2300000051
1004528703,0015,3,31.759999999999998
124905,0015,66,644.82
1001754124,0015,31742,1039655.310000018
1005583982,0015,7,76.86
279388,0015,14874,174909.13999999818
1001687557,0015,569,3924.5199999999895
958719,0015,10284,146363.72000000442
1005584818,0015,13,77.740000000000009
925877,0015,879,9196.0999999999949
257974,0015,93030,1539021.5200000026
1005584397,0015,17,117.97000000000003
433183,0015,59978,115088.09999999817
1001723869,0015,13,2209.74
315412,0015,124111,266462.48999999563
103095,0015,11622,261178.80000000566
1001754110,0015,25939,567317.06000000611
1005370858,0015,403,20982.140000000058
1001687578,0015,129,450.47999999999922
925778,0015,29377,203128.51000000534
1001754837,0015,123610,2141640.0599999977
1001308546,0015,7076,122441.07000000152
300810,0015,19627,109878.86000000002
1000043070,0015,613,58083.320000000029
1004718897,0015,266,4078.81
1001784156,0015,22179,98608.499999999971
256472,0015,2018,21912.409999999876
1001753743,0015,425400,2650816.1900000097
1002185326,0015,41367,63781.480000000069
1001754827,0015,1507,16674.13
1005129729,0015,9397,293299.67999999708
1005584382,0015,15,104.70000000000003
461653,0015,197,78.800000000000026
1001349041,0015,-2,-101.92
256276,0015,353828,4149221.4300000081
440928,0015,3791,96650.320000001884
260691,0015,54693,1588165.7900000082
430400,0015,808651,823936.49000002153
461443,0015,2293,9536.779999999977
1002625925,0015,10765,10464.279999999953
1005584460,0015,58,293.30999999999989
1005584802,0015,20,199.59999999999994
1000045651,0015,473,10870.71
129163,0015,3309,120553.05999999962
862913,0015,135,1918.2500000000005
1001753990,0015,85094,994030.30000000726
461902,0015,2872,22679.689999999937
1005584816,0015,22,131.56000000000003
1002185331,0015,24759,74674.4799999996
555450,0015,9458,86211.350000000311
914335,0015,12180,35875.790000000023
440577,0015,2404,11673.170000000018
1001784150,0015,9908,62363.559999999961
1005583844,0015,39,272.21999999999991
1001687558,0015,175,2072.3200000000047
1000040067,0015,7207,64029.420000000253
300896,0015,35763,497765.86000000371
1001311054,0015,25527,24560.229999999781
258132,0015,46104,953717.09000001231
918460,0015,226,735.75000000000023
1001283615,0015,2437,14299.950000000084
1001754077,0015,39897,929618.52000000037
1001754002,0015,38795,882495.03000000329
1001687550,0015,318,18249.740000000049
156676,0015,23972,179080.11999999912
302477,0015,116972,435709.05999999866
1001754072,0015,33803,679921.22000000672
1001754013,0015,52444,776353.12000000279
1001754832,0015,128353,1322964.9100000109
1001749849,0015,44438,99623.439999999362
1005584708,0015,28,501.63999999999993
1002275171,0015,34983,113944.11000000127
1001687573,0015,296,3948.629999999991
1001753877,0015,190521,1531348.4300000144
149521,0015,17319,157880.099999999
988020,0015,81,1042.4800000000002
466120,0015,1324,7440.2200000000075
726653,0015,18248,244068.56000000791
1005583834,0015,45,269.09999999999997
1000032455,0015,1205,33718.55
1002341976,0015,16396,308731.14999999967
1002339010,0015,13812,346334.06000000151
466257,0015,168,148.35999999999999
1001754091,0015,35603,1026442.6099999995
1002275158,0015,17844,98815.1999999996
435997,0015,446,3081.8300000000027
780834,0015,4328,115245.93000000052
1001754831,0015,268258,2258495.7499999944
1001754821,0015,5822,45912.039999999943
411310,0015,37557,348623.60000000033
300888,0015,26865,194986.51000000283
1001730795,0015,398,13719.709999999975
219743,0015,12109,138912.15000000392
743748,0015,8882,136679.87999999878
1001687570,0015,744,13282.669999999995
1001754117,0015,27014,735124.68000000285
1001687555,0015,157,5140.3599999999906
1005584404,0015,19,303.62
351359,0015,3567,23261.229999999974
155713,0015,18762,176539.92000000403
1002549350,0015,0,0
778506,0015,9005,124122.97000000026
1004718834,0015,4,116.19999999999999
461448,0015,221,64.66
462296,0015,629,361.16999999999996
1001687574,0015,86,1150.3200000000006
1001241173,0015,220,3124.0800000000004
958751,0015,7138,193284.20000000196
1001687559,0015,222,4777.619999999999
430792,0015,448070,408787.84999999654
1001730792,0015,226,5976.8799999999937
1005584486,0015,49,439.11999999999995
619375,0015,26977,112054.71000000281
300829,0015,15942,175854.48999999958
1005583847,0015,9,80.820000000000022
834001,0015,8232,155057.50999999858
1005583943,0015,4,23.92
1005583946,0015,15,157.68
1005535143,0015,127,2258.9799999999991
300918,0015,16840,352646.15999999741
129430,0015,83417,385092.17999999464
103064,0015,15519,176298.12000000468
1001687551,0015,42,2460.7899999999995
1002692328,0015,7,302.90999999999997
917371,0015,1365,4444.2499999999827
728999,0016,2149,76374.300000000076
1001753960,0016,59915,372112.93000000034
354221,0016,22686,180449.98000000542
1000013847,0016,3273,43012.749999999985
1001753827,0016,128931,1157041.7600000014
1001283615,0016,3477,18411.29000000027
1001753877,0016,307014,2543317.8100000019
727910,0016,242022,1426638.0700000003
1002185336,0016,14572,61354.629999999917
260931,0016,2948,130800.27999999998
1001771042,0016,12001,172559.22999999992
462662,0016,4902,4028.7100000000023
1001215929,0016,8917,235167.28000000623
461443,0016,13943,65025.710000000254
411310,0016,18380,161560.73999999996
834001,0016,4657,84515.930000001419
926009,0016,2926,30705.280000000414
688857,0016,202,2960.1600000000008
279388,0016,21201,224608.35999999629
1005880726,0016,786,5204.7799999999943
728009,0016,18130,201828.11999999979
1001753748,0016,186946,1345737.3499999989
302477,0016,63349,260039.14000000106
260691,0016,11080,301219.99
1001786863,0016,19660,234440.04
1001753967,0016,30704,277869.12999999971
466120,0016,5036,27573.339999999975
1005880745,0016,516,5045.3499999999967
378739,0016,3638,76525.059999999954
743748,0016,7072,97399.060000001744
368253,0016,11618,235298.46000000081
461902,0016,9215,80325.029999999839
1002275158,0016,10000,51363.889999999978
1004718833,0016,11,471.79
432794,0016,6831,103661.66000000057
315110,0016,4709,185751.56000000032
103078,0016,17967,318334.35000000143
155713,0016,22743,207363.27999999898
258132,0016,34865,630229.88999999978
300896,0016,29988,403429.620000003
1002275150,0016,24417,91861.79
466257,0016,1142,883.19000000000017
369094,0016,3250,43295.210000000014
1000007744,0016,15790,164079.35
1001101224,0016,9520,89495.599999999948
1005447639,0016,6686,112041.9600000002
1004865236,0016,784,13873.880000000001
300888,0016,25485,181380.84000000035
1001101228,0016,5617,76181.929999999964
728768,0016,4371,112374.87999999993
1001784156,0016,15783,68289.829999999973
1000006539,0016,4045,60489.819999999985
196088,0016,8234,167911.29999999996
1003933835,0016,1927,71897.739999999918
1005710701,0016,45,4387.3600000000006
300853,0016,13385,159844.81999999858
555450,0016,12712,115291.72999999917
1001754829,0016,37629,523500.31000000017
1001754837,0016,24857,476856.67999999976
1005011955,0016,846,14759.640000000021
1001754825,0016,47193,405316.73000000004
1004407740,0016,13,234.16000000000003
315412,0016,100805,221793.45000000106
1002185329,0016,34713,77643.1000000001
1004183704,0016,7886,15407.649999999912
1003933833,0016,2974,33556.730000000942
1002418099,0016,7592,21546.109999999993
129430,0016,170312,581985.27000000165
1000247126,0016,890,1797.8
1001283607,0016,6384,24802.909999999698
1002417663,0016,770,5354.1900000000023
1000027606,0016,130,2449.9300000000003
530507,0016,6193,260957.02999999977
1000040067,0016,6476,65074.880000000936
710520,0016,56489,2429221.8399999961
1000013893,0016,2734,38950.99
1001749849,0016,23010,60213.690000000031
1000032455,0016,700,13088.220000000001
497649,0016,1836,53787.0399999996
1001412558,0016,8523,67911.809999999983
256276,0016,219723.7,2360929.600000002
461448,0016,9070,3137.5399999999995
1001754831,0016,55915,447209.72999999975
728372,0016,5699,96934.909999999974
1001786887,0016,8490,167281.9899999999
300829,0016,17710,190385.79000000193
257974,0016,57935,901833.76000000152
260430,0016,17961,498456.93000000058
258552,0016,6220,154113.36999999988
430297,0016,10034,247122.90999999634
1003933836,0016,1395,25457.170000000711
300969,0016,21511,373749.17000000592
1000012648,0016,1980,27319.339999999978
824670,0016,103638,287247.21999999991
300950,0016,19646,172177.19000000574
487404,0016,23171,63661.619999999923
1002806941,0016,783,27674.160000000003
103095,0016,10589,236618.46000000348
1001754835,0016,36069,439292.28999999986
1001754827,0016,54023,550805.89999999991
1005880697,0016,1156,6731.9900000000107
391600,0016,119892,365039.34999999974
559087,0016,1343,113100.37000000001
1005447571,0016,9266,116497.69000000058
777683,0016,3515,28932.959999999886
462296,0016,6185,3980.5099999999998
1002185326,0016,61679,94555.3299999998
1002666180,0016,40599,213762.24000000008
300810,0016,22380,127216.85000000248
1001753990,0016,40138,463594.46999999968
1001786869,0016,9946,247108.12999999948
1001753944,0016,113676,504815.60000000149
1002275152,0016,11702,64752.669999999933
1004718897,0016,2624,157871.73000000004
1001754124,0016,16706,512124.56999999989
1004511031,0016,1090,2034.6599999999999
461653,0016,5687,2367.4000000000005
129163,0016,2230,78624.929999999964
112345,0016,7318,167812.84000000355
393518,0016,7220,68678.130000000034
259270,0016,14478,247998.07999999941
1001311054,0016,10834,10213.960000000015
1004723056,0016,6,79.199999999999989
530417,0016,6413,304954.7799999998
169757,0016,2252431,3703756.8400000003
789399,0016,23177,977267.21999999892
1001786891,0016,6897,124196.24999999999
1001754130,0016,30753,1194390.6200000031
1002185331,0016,29632,89709.92999999992
1001786883,0016,10932,205588.62
300918,0016,14124,292498.8999999963
334943,0016,701,23796.110000000026
1001753998,0016,24646,392888.99000000005
1001786884,0016,8806,216753.96999999974
884831,0016,677042,1832110.110000002
103064,0016,14528,164045.21999999791
1002275171,0016,21928,69349.130000000325
1001753743,0016,336531,2018280.7399999995
219743,0016,9711,152915.17000000266
958751,0016,4734,131500.33999999863
1001283617,0016,1570,12042.909999999916
1000032541,0016,23112,110384.04999999999
1005592716,0016,44923,115651.88
298495,0016,699577,880212.0799999981
1002666179,0016,30088,248502.78999999995
1005427985,0016,4341,42721.44999999983
1001786882,0016,9604,147014.16999999995
1004718896,0016,80,592
461487,0016,11104,58790.210000000079
925877,0016,1236,12634.389999999983
1005894240,0016,2356,5681.63999999999
1002625925,0016,6357,6102.3100000000131
1001754002,0016,18938,430606.15999999957
925778,0016,33280,230903.98000000056
1001786885,0016,22860,342961.75999999896
728669,0016,3922,64648.999999999935
1001753914,0016,185342,2334066.8799999994
462633,0016,3950,42254.300000000017
1001786870,0016,7646,249416.07999999975
1001753849,0016,561057,2633163.8400000012
1001754832,0016,36898,386651.13999999984
1001753869,0016,80151,1032929.6300000005
1002806943,0016,3493,63962.980000002251
1001753906,0016,188923,1896148.7700000023
1000013966,0016,32,2522.98
460219,0016,11466,38325.34
1001753993,0016,23542,304643.60999999969
605337,0016,9684,16244.929999999993
1001753935,0016,114358,1946768.8300000017
866628,0016,3067,77417.49999999936
727745,0016,247032,1182513.030000004
128619,0016,4417,158038.91999999975
460788,0016,10440,2584.9100000000003
1001790459,0016,387,10066.019999999997
619375,0016,30159,116993.69999999553
958719,0016,7728,109146.7200000014
275484,0016,150893,323860.30999999988
445789,0016,28445,202175.6000000044
1001753958,0016,59599,390516.40999999858
1001784150,0016,7929,47779.519999999982
1002806939,0016,2376,36288.130000000288
1001754821,0016,75415,523431.62999999989
1003933837,0016,1103,25855.390000000141
743748,0017,401,5709.2399999999761
1002275152,0017,538,3036.5500000000038
1002666179,0017,983,7908.619999999999
925778,0017,965,6295.400000000056
1001412558,0017,616,5182.9599999999955
430297,0017,881,21835.909999999963
315110,0017,428,16690.679999999986
925877,0017,25,268.13
1001724066,0017,14,80.779999999999973
487404,0017,1969,5474.45
1005011955,0017,23,398.03999999999996
1004718833,0017,9,386.01
1002185336,0017,492,1924.8499999999992
1002275158,0017,554,2912.660000000003
432794,0017,509,8329.4299999999967
1003933836,0017,55,999.62000000000091
1005447571,0017,462,5694.8199999999906
1002625925,0017,483,457.04
300888,0017,972,7282.7299999999886
1000032455,0017,344,9641.7900000000027
354221,0017,1106,8534.5699999999761
300969,0017,645,11244.049999999983
300918,0017,505,10581.93999999996
1001283617,0017,66,490.75000000000028
1001101224,0017,737,7273.3899999999958
300896,0017,604,8299.7599999999857
1003933837,0017,19,438.08000000000004
1000012648,0017,157,2175.3000000000015
219743,0017,250,3791.90999999999
1005427985,0017,168,1593.1899999999996
1000040067,0017,337,2961.389999999994
1005592716,0017,1526,4027.6700000000019
866628,0017,351,8814.6700000000037
1002666180,0017,2413,12492.710000000003
300829,0017,923,9868.010000000022
1001283615,0017,108,570.310000000001
1002806941,0017,10,360
300853,0017,574,6979.3799999999965
958751,0017,245,6525.6099999999806
1002806943,0017,85,1504.7599999999984
1003933835,0017,35,1322.4
777683,0017,323,2707.69
1002275171,0017,993,3273.0699999999924
1001749849,0017,964,2179.7800000000016
112345,0017,258,5649.8499999999922
300810,0017,1014,5743.6300000000247
1002806939,0017,55,836.82000000000016
1002185331,0017,743,2212.6299999999969
300950,0017,812,7259.7599999999875
155713,0017,864,8206.8399999999838
1002185329,0017,1187,2536.4699999999993
1001101228,0017,727,10204.369999999997
834001,0017,321,5742.6099999999815
279388,0017,618,6436.3700000000135
103078,0017,694,12248.509999999917
1001215929,0017,402,11028.549999999967
103095,0017,364,8315.4699999999884
958719,0017,368,4973.7000000000044
619375,0017,831,3678.5799999999654
1002275150,0017,861,3515.5300000000034
369094,0017,773,10397.000000000002
1005447639,0017,388,6435.9499999999862
555450,0017,273,2391.3299999999981
824670,0017,19438,54257.350000000006
103064,0017,498,5617.1400000000122
378739,0017,227,4785.3599999999979
1003933833,0017,82,921.76999999999975
1002185326,0017,1795,2618.9499999999975
1001311054,0017,963,921.32000000000016
368253,0017,61,1417.41
926009,0017,77,807.23999999999944
1001283607,0017,314,1193.6999999999966
445789,0017,1112,7833.2799999999552
1001412558,0018,509,4278.0700000000061
1002185329,0018,1339,3067.21
1000032455,0018,52,2091.06
1000012648,0018,252,3523.5200000000027
1002275152,0018,571,2956.2199999999989
1002275158,0018,634,3596.0400000000027
1002275171,0018,2139,7057.2600000000348
1001101228,0018,857,11907.319999999991
1005011955,0018,132,2348.7899999999991
1001101224,0018,1464,13737.31999999998
1002625925,0018,266,239.67999999999992
1002185331,0018,927,2913.2899999999981
1002275150,0018,1249,5095.7200000000039
1001749849,0018,1769,3894.9400000000028
298741,0018,127,378.46000000000015
1002185336,0018,395,1529.5400000000002
1002185326,0018,1484,2550.2200000000016
1005945472,0019,89,2514.1099999999992
1000013847,0019,4080,7099.2
1004299524,0019,50,893.54999999999984
1001724066,0019,99,573.39000000000067
1001723869,0019,16,2728.95
1000000560,0019,795,58575.540000000066
1000043070,0019,225,22162.039999999979
1002185331,0019,6176,18615.269999999982
1004718833,0019,44,1820.1599999999999
1002185329,0019,6635,14518.879999999876
1002275152,0019,3665,18814.239999999969
1004183704,0019,5571,10705.580000000051
1004718703,0019,15,224.96999999999997
1005710701,0019,3,294
440572,0019,1128,34317.490000000063
1002625925,0019,3096,3069.21
368253,0019,3040,49653.709999999926
440542,0019,4761,82996.200000000317
738111,0019,1078,50986.269999999815
1005011955,0019,1142,20001.020000000066
1000032455,0019,117,2235.04
1003912161,0019,39,735.93000000000006
1002185326,0019,9894,14954.789999999877
1002275150,0019,5762,22670.660000000149
1002275158,0019,2324,11457.269999999964
1001311054,0019,9530,9346.3599999998933
440539,0019,2315,23270.240000000042
1004299579,0019,180,4321.4800000000005
1002185336,0019,3682,14972.900000000125
1004184121,0019,159,5786.9999999999873
256472,0019,581,6521.5699999999742
1000012648,0019,2077,28940.320000000058
1002275171,0019,7922,26567.820000000567
435997,0019,439,3038.0299999999988
1001753914,0020,59398,831235.84000000043
1001687558,0020,39,458.55999999999995
1001687563,0020,643,7929.7400000000089
1001723869,0020,13,2209.74
1001418491,0020,9,44.999999999999972
1001753748,0020,87958,743905.30000000412
1000993472,0020,910,28585.979999999974
1001730803,0020,78,3968.4999999999991
1001753906,0020,69953,809640.15000000352
260691,0020,28516,861071.48000000161
1002341976,0020,4560,86192.380000000339
1001754077,0020,11724,300525.69000000012
1001753877,0020,108293,976853.29000000225
1000000560,0020,1146,83989.049999999988
430400,0020,186136,190187.06000000026
461653,0020,41,14.8
1001753935,0020,38975,722763.420000003
1005129729,0020,8375,257355.21999999948
1001753993,0020,27592,433437.2700000006
1002339010,0020,3952,98973.310000000376
149521,0020,7477,68694.879999999641
1001753743,0020,281068,1924417.9500000016
834001,0020,2949,58009.889999999745
1002341934,0020,9989,122394.16999999984
156676,0020,7362,54991.650000000234
1004184121,0020,51,1881.5900000000004
315110,0020,4568,182497.32999999926
433183,0020,17883,34055.509999999973
1000967431,0020,1619,115222.7099999999
1000032455,0020,227,11420.14
354221,0020,7271,57434.999999999469
988017,0020,233,2867.8300000000013
778506,0020,2835,38200.949999999881
1000013847,0020,12566,216119.47999999998
1004718897,0020,319,3384.84
1004183704,0020,4788,9424.4499999999462
782548,0020,954,5652.5199999999977
300969,0020,9551,174077.18999999954
1002185326,0020,11767,19842.810000000056
1001753960,0020,66077,420623.06999999942
1001687570,0020,261,4678.6100000000006
1004299579,0020,8,225.38
1001687573,0020,125,1678.8900000000008
1002185331,0020,7741,26015.640000000032
259270,0020,14309,256749.41000000024
780834,0020,1422,38087.6500000001
260430,0020,7297,209810.51999999923
315412,0020,69361,149778.92999999886
462296,0020,67,38.8
445789,0020,12489,89506.139999998719
1001687566,0020,202,2498.2200000000007
1001687556,0020,23,737.41000000000008
1001283607,0020,1468,5826.7699999999613
1000012648,0020,2882,39901.919999999562
302477,0020,58471,223718.26999999952
440577,0020,1042,5129.8400000000029
351359,0020,1147,7502.2400000000025
1001730795,0020,118,4161.4399999999978
536763,0020,10020,188910.3199999987
461443,0020,2135,8477.020000000015
1002275152,0020,4166,24013.629999999994
440928,0020,1184,30611.529999999937
1001687561,0020,26,558.85000000000014
1001749849,0020,11383,35489.690000000061
1001687574,0020,42,557.7
300888,0020,9672,72188.260000000431
1001724066,0020,187,1049.5199999999991
430297,0020,3141,78045.4700000004
300829,0020,5138,57614.140000000167
466120,0020,1493,8152.7000000000135
555450,0020,1414,10295.129999999992
777683,0020,4290,40205.359999999841
1005945472,0020,153,4417.11
1001687551,0020,31,1785.0999999999997
256276,0020,234820,2824680.1900000023
1001311054,0020,7685,7501.4199999999782
914335,0020,3468,9903.73999999981
1001687578,0020,61,209.60000000000002
103078,0020,6487,114168.88000000095
1005427985,0020,2524,15672.739999999963
1002341955,0020,6180,95171.6900000001
258132,0020,27436,601969.36000000522
461487,0020,2186,10621.6
1005447571,0020,4830,69535.779999999679
1005535143,0020,181,3283.6599999999994
619375,0020,11971,52540.219999999623
958751,0020,3788,103205.85999999898
1000043094,0020,2497,31261.609999999921
283346,0020,3462,52951.259999999973
300810,0020,7448,42867.300000000541
1000032541,0020,561,5633.1100000000006
1001753990,0020,44174,573248.34999999893
1002275158,0020,6309,36464.960000000006
411310,0020,10385,104369.1200000001
1002185329,0020,8714,22015.569999999956
1001754091,0020,6839.5,217914.0100000003
430792,0020,173668,158298.12000000055
1001754002,0020,18358,464638.51999999973
1001687577,0020,200,702.45999999999879
1001753998,0020,24705,468694.1700000022
219743,0020,3342,52200.369999999974
1001753869,0020,23372,333160.40000000061
1001753944,0020,107946,493512.73000000126
1001283617,0020,492,3897.0600000000031
917371,0020,274,868.55
1001687559,0020,85,1846.96
124905,0020,-36,-157.32000000000002
958719,0020,5239,72390.559999999256
1001215929,0020,4852,135112.62999999902
129430,0020,43332,209745.93999999942
1001754110,0020,6010,148188.67999999953
461448,0020,124,37.199999999999996
1001754124,0020,15006,502056.44000000332
1001754831,0020,146865,1303347.4300000018
460219,0020,1753,6211.1200000000072
300896,0020,12634,182562.1699999994
155713,0020,6562,64502.559999999539
925778,0020,9646,67792.039999999964
1001754832,0020,76143,821923.49000000034
257974,0020,51708,922247.60999999859
1001687568,0020,598,10632.309999999992
1005370858,0020,78,4080.1399999999994
925877,0020,254,2701.8099999999959
1001687557,0020,186,1290.2100000000009
781930,0020,1261,7866.620000000009
1002275150,0020,10517,44500.92000000002
726653,0020,7306,101393.00000000009
1005447639,0020,4032,64901.920000000246
1005011955,0020,1238,21830.68000000004
1001754013,0020,18850,314776.44000000029
988020,0020,191,2472.7200000000003
1001308546,0020,2171,37729.119999999872
440626,0020,2856,7226.6699999999983
466257,0020,139,123.44000000000001
1004718703,0020,100,1276.2299999999998
782608,0020,374,1282.2999999999997
